Tarih,İzmir,Aliağa,Çeşme,Bergama,Manisa,Akhisar,Salihli,Çiğli,Menderes,Alaşehir,Demirci,Güzelyalı,Kula,Ödemiş,Soma,Urla
2021-03-15 06:00:00,2.481,4.489,6.733,0.88,1.117,0.87,1.914,4.427,2.582,1.559,0.908,2.481,2.058,1.288,1.347,4.427
2021-03-15 07:00:00,2.834,5.119,6.934,0.919,1.097,1.06,1.73,4.829,2.827,1.728,1.021,2.834,2.032,1.185,1.442,4.829
2021-03-15 08:00:00,3.191,5.755,7.135,1.072,1.085,1.285,1.547,5.241,3.072,1.901,1.136,3.191,2.017,1.082,1.557,5.241
2021-03-15 09:00:00,3.551,6.397,7.337,1.299,1.082,1.532,1.364,5.659,3.317,2.078,1.253,3.551,2.012,0.981,1.689,5.659
2021-03-15 10:00:00,4.244,7.316,8.164,2.527,1.171,2.121,1.477,6.511,4.164,2.039,1.371,4.244,1.864,0.738,2.203,6.511
2021-03-15 11:00:00,4.961,8.357,9.062,4.028,1.497,2.715,1.645,7.407,5.052,2.0,1.611,4.961,1.74,0.507,2.724,7.407
2021-03-15 12:00:00,5.694,9.48,10.013,5.585,1.944,3.311,1.852,8.333,5.963,1.961,1.928,5.694,1.646,0.32,3.248,8.333
2021-03-15 13:00:00,5.73,9.501,10.266,5.676,2.496,4.013,2.229,8.243,6.192,1.695,2.044,5.73,1.448,0.719,3.255,8.243
2021-03-15 14:00:00,5.791,9.572,10.526,5.866,3.255,4.992,2.608,8.157,6.426,1.951,2.182,5.791,1.732,1.225,3.317,8.157
2021-03-15 15:00:00,4.734,8.518,10.475,5.134,3.233,5.16,2.843,6.891,5.377,3.011,2.047,4.734,3.385,2.023,2.403,6.891
2021-03-15 16:00:00,5.039,8.872,10.382,5.441,3.571,5.512,3.21,7.256,5.679,2.949,2.441,5.039,3.51,1.996,2.808,7.256
2021-03-15 17:00:00,5.344,9.28,10.295,5.777,3.91,5.887,3.597,7.625,5.985,2.907,2.846,5.344,3.64,1.969,3.213,7.625
2021-03-15 18:00:00,5.65,9.736,10.213,6.138,4.25,6.281,3.997,7.997,6.294,2.883,3.259,5.65,3.775,1.943,3.618,7.997
2021-03-15 19:00:00,5.808,9.784,10.032,6.104,4.235,6.015,3.538,7.841,6.293,2.129,2.671,5.808,2.505,1.603,3.648,7.841
2021-03-15 20:00:00,5.971,9.869,9.867,6.094,4.226,5.753,3.078,7.707,6.293,1.412,2.11,5.971,1.253,1.265,3.716,7.707
2021-03-15 21:00:00,6.139,9.988,9.72,6.109,4.226,5.495,2.619,7.596,6.292,0.832,1.607,6.139,0.38,0.932,3.817,7.596
2021-03-15 22:00:00,5.084,8.458,8.275,5.057,3.697,5.118,2.752,6.518,5.24,0.9,1.722,5.084,0.668,1.196,3.152,6.518
2021-03-15 23:00:00,4.151,7.773,7.187,4.045,3.498,5.098,2.907,5.778,4.312,1.022,1.845,4.151,1.109,1.47,2.746,5.778
2021-03-16 00:00:00,3.441,8.148,6.634,3.109,3.684,5.438,3.08,5.515,3.605,1.182,1.976,3.441,1.58,1.749,2.718,5.515
2021-03-16 01:00:00,3.443,7.862,6.947,3.011,3.137,4.262,3.074,5.674,3.318,1.067,1.89,3.443,1.818,1.707,2.489,5.674
2021-03-16 02:00:00,3.452,7.578,7.26,2.913,2.626,3.103,3.069,5.835,3.05,1.02,1.84,3.452,2.138,1.677,2.261,5.835
2021-03-16 03:00:00,3.458,7.249,7.881,2.991,2.731,2.664,3.88,5.882,2.676,1.893,2.443,3.458,3.288,2.334,2.265,5.882
2021-03-16 04:00:00,3.263,7.335,7.618,2.951,2.487,2.336,3.563,5.565,2.63,1.679,2.212,3.263,2.842,2.016,2.038,5.565
2021-03-16 05:00:00,3.07,7.421,7.377,2.912,2.243,2.071,3.245,5.255,2.585,1.467,1.994,3.07,2.439,1.703,1.834,5.255
2021-03-16 06:00:00,2.877,7.508,7.159,2.874,2.001,1.894,2.927,4.955,2.54,1.257,1.795,2.877,2.102,1.397,1.663,4.955
2021-03-16 07:00:00,2.99,7.646,6.927,3.117,2.084,1.928,2.884,5.075,2.47,1.223,1.9,2.99,2.25,1.355,1.826,5.075
2021-03-16 08:00:00,3.108,7.815,6.7,3.421,2.26,2.248,2.842,5.199,2.428,1.188,2.005,3.108,2.399,1.317,2.072,5.199
2021-03-16 09:00:00,3.228,8.012,6.477,3.772,2.51,2.756,2.801,5.327,2.415,1.154,2.111,3.228,2.547,1.284,2.375,5.327
2021-03-16 10:00:00,3.455,7.874,6.857,4.144,2.805,3.272,2.888,5.512,3.266,1.603,2.264,3.455,2.999,1.671,2.445,5.512
2021-03-16 11:00:00,3.762,7.737,7.237,4.516,3.15,3.791,2.991,5.743,4.138,2.105,2.42,3.762,3.598,2.059,2.516,5.743
2021-03-16 12:00:00,4.131,7.6,7.617,4.89,3.53,4.313,3.107,6.015,5.021,2.631,2.579,4.131,4.283,2.448,2.586,6.015
2021-03-16 13:00:00,4.161,7.477,7.308,4.926,3.639,4.671,3.203,6.22,4.957,2.707,2.66,4.161,4.461,2.597,2.799,6.22
2021-03-16 14:00:00,4.195,7.355,7.002,4.965,3.748,5.029,3.301,6.428,4.897,2.785,2.747,4.195,4.645,2.745,3.013,6.428
2021-03-16 15:00:00,4.317,7.242,6.387,4.65,3.823,5.08,4.069,6.512,4.766,3.86,3.509,4.317,5.306,3.273,3.293,6.512
2021-03-16 16:00:00,3.963,6.678,5.526,4.348,3.624,4.623,3.892,6.129,4.127,3.35,3.232,3.963,4.69,2.898,3.206,6.129
2021-03-16 17:00:00,3.611,6.114,4.675,4.048,3.425,4.166,3.725,5.763,3.491,2.869,2.986,3.611,4.082,2.532,3.127,5.763
2021-03-16 18:00:00,3.26,5.55,3.841,3.749,3.228,3.71,3.567,5.42,2.857,2.436,2.78,3.26,3.485,2.181,3.058,5.42
2021-03-16 19:00:00,2.827,4.447,3.485,2.984,2.555,2.821,3.207,4.74,2.404,1.975,2.464,2.827,2.706,1.616,2.538,4.74
2021-03-16 20:00:00,2.488,3.352,3.139,2.262,1.883,1.961,2.901,4.114,1.957,1.643,2.153,2.488,1.952,1.139,2.04,4.114
2021-03-16 21:00:00,2.284,2.274,2.807,1.64,1.21,1.19,2.669,3.571,1.521,1.527,1.848,2.284,1.268,0.903,1.581,3.571
2021-03-16 22:00:00,2.393,2.182,2.598,1.16,1.09,1.269,2.624,3.994,1.317,1.326,1.654,2.393,1.001,0.662,1.286,3.994
2021-03-16 23:00:00,2.586,2.15,2.426,0.761,1.036,1.618,2.58,4.51,1.146,1.138,1.517,2.586,0.959,0.446,1.117,4.51
2021-03-17 00:00:00,2.845,2.18,2.297,0.621,1.06,2.107,2.536,5.093,1.026,0.968,1.452,2.845,1.166,0.316,1.131,5.093
2021-03-17 01:00:00,1.812,3.228,3.018,0.779,1.114,1.67,2.504,3.217,1.026,0.979,1.356,1.812,1.138,0.425,1.039,3.217
2021-03-17 02:00:00,1.69,4.304,4.479,1.079,1.375,1.232,2.472,2.66,1.072,0.99,1.265,1.69,1.111,0.559,0.954,2.66
2021-03-17 03:00:00,2.512,5.359,8.729,1.189,2.023,1.283,1.841,3.293,0.149,0.988,0.436,2.512,1.0,0.252,0.631,3.293
2021-03-17 04:00:00,2.159,5.634,7.881,1.284,1.494,0.426,1.785,3.472,0.095,0.805,0.698,2.159,1.019,0.249,0.439,3.472
2021-03-17 05:00:00,1.805,5.921,7.105,1.389,1.194,0.704,1.742,3.654,0.141,0.666,0.999,1.805,1.35,0.452,0.73,3.654
2021-03-17 06:00:00,1.453,6.218,6.428,1.503,1.294,1.609,1.71,3.838,0.234,0.603,1.314,1.453,1.83,0.701,1.192,3.838
2021-03-17 07:00:00,1.694,6.604,6.716,1.771,1.487,1.521,1.93,4.253,0.345,0.639,1.599,1.694,1.784,0.661,1.252,4.253
2021-03-17 08:00:00,2.008,7.002,7.045,2.043,1.711,1.612,2.151,4.732,0.738,0.806,1.884,2.008,1.828,0.622,1.326,4.732
2021-03-17 09:00:00,2.366,7.41,7.41,2.317,1.954,1.857,2.373,5.257,1.154,1.044,2.17,2.366,1.956,0.582,1.413,5.257
2021-03-17 10:00:00,3.071,8.102,7.767,3.186,2.884,2.463,2.578,5.868,1.91,1.278,2.452,3.071,2.639,1.106,1.888,5.868
2021-03-17 11:00:00,3.94,8.793,8.125,4.062,3.897,3.284,2.868,6.527,3.104,1.839,2.742,3.94,3.603,1.809,2.641,6.527
2021-03-17 12:00:00,4.887,9.484,8.483,4.942,4.941,4.197,3.22,7.222,4.392,2.516,3.04,4.887,4.677,2.546,3.497,7.222
2021-03-17 13:00:00,4.748,9.69,7.763,5.241,5.02,4.702,3.127,6.816,4.381,2.674,3.149,4.748,4.903,2.612,3.682,6.816
2021-03-17 14:00:00,4.636,9.896,7.091,5.545,5.131,5.291,3.064,6.416,4.382,2.874,3.263,4.636,5.182,2.677,3.874,6.416
2021-03-17 15:00:00,3.148,9.235,6.163,4.922,3.698,4.155,2.13,5.413,2.678,1.773,2.679,3.148,3.761,1.288,2.566,5.413
2021-03-17 16:00:00,2.745,9.301,5.68,5.0,3.8,4.235,2.284,5.036,2.786,1.829,2.659,2.745,3.908,1.357,2.842,5.036
2021-03-17 17:00:00,2.394,9.368,5.296,5.092,3.914,4.404,2.469,4.733,2.897,1.948,2.768,2.394,4.06,1.607,3.127,4.733
2021-03-17 18:00:00,2.121,9.438,5.033,5.196,4.038,4.653,2.68,4.52,3.012,2.119,2.99,2.121,4.215,1.97,3.418,4.52
2021-03-17 19:00:00,1.328,7.683,4.175,4.128,2.915,3.347,2.339,3.344,2.045,1.502,2.695,1.328,3.545,1.021,2.786,3.344
2021-03-17 20:00:00,0.911,5.935,3.49,3.059,1.901,2.062,2.039,2.53,1.08,0.902,2.401,0.911,2.89,0.17,2.165,2.53
2021-03-17 21:00:00,1.302,4.204,3.095,1.99,1.291,0.891,1.803,2.469,0.134,0.408,2.111,1.302,2.263,0.915,1.566,2.469
2021-03-17 22:00:00,1.566,3.001,3.416,1.523,0.977,0.213,1.945,2.817,0.116,0.075,1.68,1.566,1.354,0.932,1.392,2.817
2021-03-17 23:00:00,1.844,1.965,3.763,1.056,0.667,0.833,2.122,3.165,0.26,0.388,1.331,1.844,0.759,0.96,1.22,3.165
2021-03-18 00:00:00,2.13,1.495,4.13,0.589,0.371,1.655,2.325,3.514,0.425,0.776,1.142,2.13,1.161,0.999,1.05,3.514
2021-03-18 01:00:00,1.523,0.713,2.789,0.453,0.505,1.081,2.167,2.478,0.62,0.732,0.85,1.523,1.087,0.882,0.704,2.478
2021-03-18 02:00:00,1.044,0.753,1.802,0.606,0.685,0.515,2.031,1.446,0.816,0.689,0.621,1.044,1.017,0.764,0.361,1.446
2021-03-18 03:00:00,1.156,4.371,1.75,1.371,0.484,0.656,1.809,1.551,2.103,0.713,0.512,1.156,1.153,0.653,1.415,1.551
2021-03-18 04:00:00,1.19,3.109,1.939,0.892,0.404,0.654,1.636,2.158,1.42,0.66,0.388,1.19,0.917,0.598,1.257,2.158
2021-03-18 05:00:00,1.431,2.682,2.447,0.6,0.345,0.673,1.464,2.768,0.818,0.616,0.583,1.431,0.71,0.558,1.114,2.768
2021-03-18 06:00:00,1.798,3.418,3.121,0.757,0.322,0.712,1.292,3.379,0.62,0.583,0.911,1.798,0.565,0.537,0.992,3.379
2021-03-18 07:00:00,1.73,4.223,3.845,0.556,0.349,0.726,1.31,2.826,0.626,0.648,0.966,1.73,0.674,0.567,0.963,2.826
2021-03-18 08:00:00,1.67,5.058,4.679,0.364,0.378,0.745,1.335,2.363,0.632,0.732,1.035,1.67,0.804,0.605,0.935,2.363
2021-03-18 09:00:00,1.619,5.909,5.574,0.207,0.41,0.77,1.367,2.049,0.639,0.828,1.114,1.619,0.947,0.648,0.907,2.049
2021-03-18 10:00:00,0.939,6.73,4.897,1.682,1.422,0.965,1.388,2.268,0.478,0.454,1.502,0.939,0.661,0.147,0.925,2.268
2021-03-18 11:00:00,2.015,7.552,4.223,3.18,2.527,1.659,1.494,3.385,1.133,0.116,2.048,2.015,1.774,0.934,1.785,3.385
2021-03-18 12:00:00,3.487,8.373,3.557,4.679,3.642,2.462,1.669,4.811,1.89,0.328,2.657,3.487,3.005,1.724,2.795,4.811
2021-03-18 13:00:00,3.149,8.457,3.675,4.967,3.707,3.004,1.654,4.437,1.671,1.277,2.711,3.149,3.242,1.965,3.109,4.437
2021-03-18 14:00:00,2.844,8.544,3.805,5.256,3.811,3.629,1.687,4.086,1.497,2.237,2.773,2.844,3.512,2.211,3.424,4.086
2021-03-18 15:00:00,1.002,6.927,3.863,4.689,3.019,3.586,1.666,2.177,0.842,3.061,2.624,1.002,3.461,2.124,2.906,2.177
2021-03-18 16:00:00,0.594,6.687,3.656,4.418,2.784,3.569,1.534,1.89,1.141,2.109,2.544,0.594,3.1,1.789,2.876,1.89
2021-03-18 17:00:00,0.344,6.463,3.573,4.158,2.565,3.559,1.585,1.628,1.573,1.181,2.463,0.344,2.796,1.473,2.859,1.628
2021-03-18 18:00:00,0.548,6.257,3.623,3.91,2.366,3.555,1.802,1.403,2.056,0.468,2.384,0.548,2.57,1.192,2.854,1.403
2021-03-18 19:00:00,0.338,5.04,3.267,2.929,1.734,2.177,1.756,1.053,1.44,0.254,2.024,0.338,1.92,0.566,2.128,1.053
2021-03-18 20:00:00,0.738,3.851,3.065,1.955,1.145,1.146,1.798,1.454,0.826,0.143,1.674,0.738,1.304,0.247,1.455,1.454
2021-03-18 21:00:00,1.261,2.728,3.048,1.008,0.716,1.538,1.922,2.231,0.219,0.295,1.34,1.261,0.807,0.803,0.953,2.231
2021-03-18 22:00:00,1.459,1.954,2.945,0.629,0.617,1.418,1.927,2.335,0.244,0.53,0.954,1.459,0.695,0.94,0.76,2.335
2021-03-18 23:00:00,1.66,2.206,3.139,0.64,0.519,1.45,1.932,2.583,0.705,0.779,0.838,1.66,0.928,1.093,0.717,2.583
2021-03-19 00:00:00,1.863,3.254,3.581,1.029,0.421,1.626,1.937,2.939,1.167,1.033,1.082,1.863,1.337,1.257,0.847,2.939
2021-03-19 01:00:00,2.226,3.285,4.171,1.158,0.329,1.493,1.951,3.313,1.34,1.045,0.96,2.226,1.352,1.297,0.944,3.313
2021-03-19 02:00:00,2.592,3.528,4.854,1.302,0.555,1.364,1.967,3.738,1.525,1.06,0.856,2.592,1.367,1.336,1.041,3.738
2021-03-19 03:00:00,3.163,3.755,4.454,0.971,1.162,1.336,2.149,4.219,1.555,1.524,0.826,3.163,1.636,1.928,1.453,4.219
2021-03-19 04:00:00,3.057,4.276,4.982,1.037,0.889,1.16,2.168,4.243,1.703,1.547,0.796,3.057,1.74,1.81,1.319,4.243
2021-03-19 05:00:00,2.952,4.8,5.909,1.124,0.632,0.995,2.187,4.269,1.852,1.572,0.801,2.952,1.854,1.697,1.214,4.269
2021-03-19 06:00:00,2.848,5.326,7.079,1.227,0.42,0.849,2.207,4.296,2.001,1.599,0.84,2.848,1.975,1.591,1.146,4.296
2021-03-19 07:00:00,2.851,4.762,7.809,1.564,0.842,0.858,2.264,3.842,1.522,1.809,0.898,2.851,1.989,1.508,1.571,3.842
2021-03-19 08:00:00,2.93,4.258,8.717,1.905,1.272,0.867,2.324,4.446,1.796,2.024,0.998,2.93,2.022,1.426,2.018,4.446
2021-03-19 09:00:00,3.08,3.835,9.754,2.249,1.705,0.876,2.384,5.786,2.595,2.242,1.13,3.08,2.073,1.343,2.475,5.786
2021-03-19 10:00:00,3.106,4.015,9.964,1.87,1.115,1.154,2.291,6.424,3.642,1.822,1.287,3.106,1.778,0.913,2.413,6.424
2021-03-19 11:00:00,3.727,5.768,10.197,1.515,0.71,1.988,2.263,7.083,4.774,1.551,1.493,3.727,1.521,0.789,2.372,7.083
2021-03-19 12:00:00,4.712,8.134,10.452,1.208,0.83,2.939,2.301,7.758,5.943,1.51,1.729,4.712,1.324,1.082,2.353,7.758
2021-03-19 13:00:00,4.91,8.094,9.534,0.943,1.791,2.501,2.723,7.808,5.846,1.994,1.712,4.91,1.159,1.678,1.705,7.808
2021-03-19 14:00:00,5.124,8.107,8.643,3.081,2.829,2.447,3.153,7.866,5.752,2.599,1.772,5.124,1.574,2.275,1.314,7.866
2021-03-19 15:00:00,4.598,7.278,8.401,3.599,2.312,1.992,3.373,7.273,5.503,3.298,1.864,4.598,1.063,2.978,0.303,7.273
2021-03-19 16:00:00,3.997,5.666,5.856,3.053,2.233,2.058,2.965,5.957,4.668,2.523,1.534,3.997,1.659,2.513,0.327,5.957
2021-03-19 17:00:00,3.401,4.086,3.54,2.508,2.161,2.149,2.603,4.652,3.833,1.871,1.297,3.401,2.283,2.113,0.432,4.652
2021-03-19 18:00:00,2.813,2.597,2.304,1.965,2.097,2.26,2.311,3.372,2.998,1.507,1.211,2.813,2.917,1.818,0.575,3.372
2021-03-19 19:00:00,2.184,2.014,2.024,1.28,1.747,1.552,2.074,2.136,2.398,1.086,1.214,2.184,2.763,1.507,0.455,2.136
2021-03-19 20:00:00,1.611,1.508,2.235,0.743,1.405,0.934,1.846,0.938,1.897,0.722,1.283,1.611,2.61,1.199,0.427,0.938
2021-03-19 21:00:00,1.183,1.183,2.829,0.778,1.079,0.705,1.631,0.562,1.59,0.543,1.41,1.183,2.457,0.898,0.505,0.562
2021-03-19 22:00:00,1.447,1.016,1.798,0.92,0.926,0.848,1.646,0.711,1.718,0.204,1.268,1.447,1.864,0.694,0.595,0.711
2021-03-19 23:00:00,1.716,1.403,0.854,1.165,0.801,1.165,1.7,1.844,1.86,0.293,1.133,1.716,1.333,0.616,0.78,1.844
2021-03-20 00:00:00,1.988,2.051,0.704,1.462,0.721,1.552,1.789,3.0,2.015,0.654,1.008,1.988,0.971,0.709,1.008,3.0
2021-03-20 01:00:00,2.118,1.586,1.543,1.408,0.554,1.215,1.773,3.401,2.096,0.651,0.759,2.118,0.882,0.662,0.864,3.401
2021-03-20 02:00:00,2.249,1.176,2.831,1.359,0.395,0.878,1.757,3.807,2.177,0.649,0.594,2.249,0.844,0.639,0.77,3.807
2021-03-20 03:00:00,1.741,0.844,1.644,1.515,0.713,0.749,1.943,2.834,1.305,1.222,0.333,1.741,1.408,0.956,0.949,2.834
2021-03-20 04:00:00,1.565,1.602,1.76,1.701,0.457,0.643,1.654,2.481,1.192,1.094,0.577,1.565,1.236,0.997,0.987,2.481
2021-03-20 05:00:00,1.404,2.806,1.878,1.893,0.338,0.892,1.366,2.2,1.089,0.968,0.843,1.404,1.132,1.042,1.026,2.2
2021-03-20 06:00:00,1.262,4.078,1.998,2.09,0.473,1.307,1.078,2.021,0.997,0.844,1.116,1.262,1.116,1.091,1.067,2.021
2021-03-20 07:00:00,1.345,4.277,1.825,2.346,0.725,1.205,1.008,2.017,1.108,0.915,1.128,1.345,1.165,1.019,1.005,2.017
2021-03-20 08:00:00,1.446,4.511,1.724,2.603,1.001,1.103,0.939,2.022,1.227,0.99,1.141,1.446,1.225,0.98,0.944,2.022
2021-03-20 09:00:00,1.56,4.774,1.71,2.861,1.286,1.001,0.872,2.034,1.349,1.068,1.154,1.56,1.295,0.979,0.883,2.034
2021-03-20 10:00:00,1.641,4.657,1.862,2.818,1.362,0.965,0.748,2.144,1.378,1.192,1.278,1.641,1.565,0.845,0.907,2.144
2021-03-20 11:00:00,1.76,4.54,2.141,2.786,1.439,1.035,0.695,2.255,1.599,1.325,1.415,1.76,1.836,0.712,0.93,2.255
2021-03-20 12:00:00,1.91,4.423,2.507,2.766,1.515,1.194,0.728,2.366,1.946,1.464,1.562,1.91,2.107,0.58,0.954,2.366
2021-03-20 13:00:00,1.861,3.817,3.183,2.508,1.178,1.112,0.749,2.342,2.017,1.291,1.353,1.861,2.014,0.4,0.732,2.342
2021-03-20 14:00:00,1.879,3.234,4.041,2.268,0.865,1.071,1.039,2.752,2.322,1.157,1.166,1.879,1.922,0.463,0.539,2.752
2021-03-20 15:00:00,1.784,3.358,4.325,2.368,1.418,1.86,1.45,2.843,1.279,1.618,1.129,1.784,1.542,0.551,1.004,2.843
2021-03-20 16:00:00,1.847,2.115,4.982,2.282,0.629,1.198,1.515,3.503,1.852,1.253,0.853,1.847,0.904,0.433,1.016,3.503
2021-03-20 17:00:00,2.212,0.944,5.64,2.244,0.198,1.041,1.622,4.225,2.645,0.977,0.601,2.212,0.321,0.767,1.138,4.225
2021-03-20 18:00:00,2.761,0.726,6.3,2.256,0.971,1.551,1.765,4.983,3.511,0.879,0.418,2.761,0.487,1.228,1.341,4.983
2021-03-20 19:00:00,2.535,0.746,6.064,2.401,0.948,1.563,1.639,4.554,3.025,0.658,0.428,2.535,0.712,0.833,1.161,4.554
2021-03-20 20:00:00,2.314,1.246,5.852,2.552,0.992,1.575,1.519,4.126,2.547,0.812,0.622,2.314,0.946,0.46,1.027,4.126
2021-03-20 21:00:00,2.1,1.875,5.666,2.707,1.096,1.587,1.406,3.698,2.084,1.207,0.887,2.1,1.182,0.25,0.958,3.698
2021-03-20 22:00:00,1.972,2.405,5.848,2.469,0.562,1.353,1.395,3.379,1.997,0.758,0.793,1.972,0.683,0.524,0.799,3.379
2021-03-20 23:00:00,2.009,2.937,6.103,2.237,0.707,1.189,1.438,3.22,2.0,0.395,0.801,2.009,0.194,0.874,0.682,3.22
2021-03-21 00:00:00,2.201,3.469,6.423,2.014,1.325,1.127,1.531,3.245,2.091,0.445,0.908,2.201,0.335,1.238,0.628,3.245
2021-03-21 01:00:00,2.214,3.415,6.391,1.873,1.185,1.075,1.568,3.436,1.701,0.522,0.905,2.214,0.672,1.259,0.597,3.436
2021-03-21 02:00:00,2.238,3.375,6.36,1.733,1.068,1.058,1.606,3.626,1.42,0.619,0.904,2.238,1.018,1.292,0.601,3.626
2021-03-21 03:00:00,1.626,3.211,5.323,2.199,0.868,0.79,1.654,3.397,0.455,0.597,1.126,1.626,0.782,0.782,0.749,3.397
2021-03-21 04:00:00,1.636,2.679,5.276,1.839,0.717,0.856,1.684,3.218,0.524,0.618,0.935,1.636,0.911,0.966,0.632,3.218
2021-03-21 05:00:00,1.743,2.492,5.246,1.517,0.575,0.94,1.729,3.087,0.791,0.744,0.833,1.743,1.052,1.177,0.661,3.087
2021-03-21 06:00:00,1.931,2.721,5.234,1.261,0.448,1.038,1.787,3.01,1.123,0.932,0.853,1.931,1.201,1.402,0.82,3.01
2021-03-21 07:00:00,1.912,2.876,5.152,1.33,0.554,0.873,1.591,2.85,1.154,1.104,0.763,1.912,1.28,1.345,0.796,2.85
2021-03-21 08:00:00,1.9,3.05,5.097,1.4,0.667,0.707,1.399,2.721,1.185,1.277,0.7,1.9,1.36,1.288,0.774,2.721
2021-03-21 09:00:00,1.897,3.24,5.071,1.471,0.784,0.542,1.214,2.629,1.216,1.449,0.672,1.897,1.439,1.232,0.754,2.629
2021-03-21 10:00:00,1.897,2.893,5.048,1.57,1.015,0.217,0.832,2.611,1.367,1.517,0.604,1.897,1.537,1.008,0.757,2.611
2021-03-21 11:00:00,1.961,2.57,5.048,1.669,1.247,0.164,0.507,2.605,1.671,1.585,0.715,1.961,1.642,0.804,0.762,2.605
2021-03-21 12:00:00,2.083,2.284,5.07,1.768,1.48,0.483,0.41,2.611,2.062,1.654,0.945,2.083,1.755,0.64,0.769,2.611
2021-03-21 13:00:00,1.886,1.607,4.277,1.502,1.315,0.538,0.342,2.321,1.947,1.477,0.933,1.886,1.734,0.516,0.525,2.321
2021-03-21 14:00:00,1.705,1.203,3.491,1.262,1.191,0.612,0.392,2.037,1.923,1.301,0.943,1.705,1.713,0.48,0.286,2.037
2021-03-21 15:00:00,0.419,3.419,0.726,1.63,2.505,2.759,1.959,0.542,0.419,1.127,1.843,0.419,0.881,1.846,1.557,0.542
2021-03-21 16:00:00,0.433,2.686,1.522,1.411,1.853,2.193,1.792,0.44,0.645,0.911,1.278,0.433,0.758,1.538,1.403,0.44
2021-03-21 17:00:00,0.532,2.27,2.649,1.735,1.21,1.665,1.638,0.535,0.884,0.715,0.716,0.532,0.647,1.246,1.393,0.535
2021-03-21 18:00:00,0.68,2.345,3.824,2.391,0.605,1.226,1.498,0.757,1.127,0.559,0.191,0.68,0.559,0.982,1.531,0.757
2021-03-21 19:00:00,0.299,3.113,2.958,2.585,0.558,1.653,0.62,0.435,0.539,0.39,0.218,0.299,0.708,0.314,1.41,0.435
2021-03-21 20:00:00,0.6,3.884,2.211,2.808,0.537,2.16,0.666,0.436,0.831,0.259,0.384,0.6,1.111,0.354,1.292,0.436
2021-03-21 21:00:00,1.128,4.657,1.745,3.055,0.546,2.702,1.557,0.759,1.572,0.239,0.58,1.128,1.583,1.022,1.178,0.759
2021-03-21 22:00:00,1.178,4.892,3.062,3.258,0.68,2.421,1.517,0.741,1.309,0.44,0.735,1.178,1.723,1.096,1.058,0.741
2021-03-21 23:00:00,1.306,5.716,4.46,3.487,0.886,2.141,1.477,1.42,1.048,0.651,0.893,1.306,1.864,1.17,1.076,1.42
2021-03-22 00:00:00,1.493,6.923,5.881,3.737,1.125,1.86,1.438,2.232,0.789,0.865,1.054,1.493,2.006,1.244,1.227,2.232
2021-03-22 01:00:00,1.87,5.552,6.429,2.918,0.799,1.254,1.786,3.171,0.495,0.99,1.062,1.87,1.858,1.24,0.959,3.171
2021-03-22 02:00:00,2.376,4.183,7.087,2.103,0.539,0.773,2.135,4.237,0.9,1.138,1.11,2.376,1.719,1.253,0.694,4.237
2021-03-22 03:00:00,2.079,2.863,7.828,1.266,0.315,0.872,1.745,4.374,1.646,0.668,0.707,2.079,1.391,1.002,0.917,4.374
2021-03-22 04:00:00,2.072,2.523,7.799,1.142,0.285,0.852,1.999,4.237,1.629,0.754,0.784,2.072,1.442,1.002,0.687,4.237
2021-03-22 05:00:00,2.07,2.37,8.025,1.12,0.399,0.909,2.265,4.1,1.685,0.871,0.889,2.07,1.512,1.035,0.542,4.1
2021-03-22 06:00:00,2.071,2.439,8.486,1.205,0.578,1.029,2.539,3.964,1.806,1.007,1.014,2.071,1.598,1.099,0.555,3.964
2021-03-22 07:00:00,2.753,3.691,8.306,1.058,0.489,1.03,2.642,4.976,2.516,1.09,0.922,2.753,1.391,1.019,0.7,4.976
2021-03-22 08:00:00,3.499,5.749,8.518,0.912,0.755,1.139,2.757,6.052,3.325,1.178,0.863,3.499,1.215,0.942,0.934,6.052
2021-03-22 09:00:00,4.276,8.014,9.095,0.767,1.152,1.329,2.883,7.164,4.175,1.271,0.846,4.276,1.085,0.868,1.205,7.164
2021-03-22 10:00:00,4.561,8.295,9.286,1.39,2.099,1.774,3.173,7.234,4.802,1.197,1.444,4.561,1.213,0.485,1.581,7.234
2021-03-22 11:00:00,4.887,8.663,9.52,3.438,3.202,3.058,3.534,7.312,5.436,1.617,2.422,4.887,2.173,1.369,2.379,7.312
2021-03-22 12:00:00,5.245,9.108,9.793,5.501,4.344,4.514,3.949,7.4,6.074,2.271,3.472,5.245,3.307,2.381,3.307,7.4
2021-03-22 13:00:00,5.515,9.259,9.911,5.695,4.539,5.232,4.193,7.65,6.221,2.757,3.738,5.515,4.22,2.564,3.387,7.65
2021-03-22 14:00:00,5.789,9.446,10.041,5.912,4.752,5.963,4.438,7.909,6.37,3.247,4.017,5.789,5.137,2.764,3.574,7.909
2021-03-22 15:00:00,4.829,9.105,9.67,6.098,4.461,6.835,4.844,6.986,5.245,4.643,4.558,4.829,6.737,3.277,3.859,6.986
2021-03-22 16:00:00,5.0,8.809,9.485,5.777,4.552,6.376,4.823,7.303,5.296,4.165,4.307,5.0,6.395,3.193,3.702,7.303
2021-03-22 17:00:00,5.173,8.52,9.301,5.465,4.643,5.923,4.806,7.62,5.346,3.711,4.066,5.173,6.074,3.109,3.563,7.62
