Tarih,İzmir,Aliağa,Çeşme,Bergama,Manisa,Akhisar,Salihli,Çiğli,Menderes,Alaşehir,Demirci,Güzelyalı,Kula,Ödemiş,Soma,Urla
2021-04-06 10:00:00,2.587,2.71,2.7,1.878,2.333,2.353,3.044,2.712,2.558,2.124,2.682,2.587,2.304,2.388,2.557,2.712
2021-04-06 11:00:00,2.638,2.771,2.741,2.439,2.53,2.381,3.06,2.746,2.628,2.262,2.646,2.638,2.448,2.652,2.599,2.746
2021-04-06 12:00:00,2.678,2.817,2.776,2.691,2.654,2.396,3.072,2.776,2.674,2.359,2.613,2.678,2.548,2.81,2.629,2.776
2021-04-06 13:00:00,2.865,2.976,2.872,3.17,3.007,2.725,3.088,2.901,2.887,2.488,2.668,2.865,2.722,2.83,2.799,2.901
2021-04-06 14:00:00,3.022,3.112,2.957,3.501,3.265,3.013,3.104,3.011,3.056,2.595,2.713,3.022,2.858,2.849,3.058,3.011
2021-04-06 15:00:00,2.943,3.069,2.922,3.143,3.028,3.168,3.055,2.974,3.003,2.746,2.935,2.943,2.91,2.803,2.97,2.974
2021-04-06 16:00:00,3.032,3.156,2.977,3.352,3.176,3.2,3.126,3.045,3.077,2.81,2.986,3.032,3.036,2.889,3.132,3.045
2021-04-06 17:00:00,3.127,3.237,3.036,3.523,3.333,3.23,3.192,3.12,3.156,2.877,3.047,3.127,3.154,2.978,3.283,3.12
2021-04-06 18:00:00,3.224,3.311,3.099,3.658,3.491,3.257,3.253,3.198,3.237,2.944,3.119,3.224,3.26,3.07,3.416,3.198
2021-04-06 19:00:00,3.237,3.33,3.167,3.667,3.504,3.319,3.268,3.236,3.264,3.033,3.196,3.237,3.321,3.115,3.418,3.236
2021-04-06 20:00:00,3.251,3.351,3.278,3.676,3.518,3.386,3.285,3.282,3.295,3.132,3.275,3.251,3.391,3.173,3.421,3.282
2021-04-06 21:00:00,3.267,3.374,3.484,3.686,3.532,3.461,3.304,3.339,3.33,3.243,3.354,3.267,3.47,3.248,3.424,3.339
2021-04-06 22:00:00,3.222,3.38,3.41,3.746,3.545,3.508,3.344,3.303,3.297,3.28,3.429,3.222,3.496,3.267,3.502,3.303
2021-04-06 23:00:00,3.156,3.389,3.321,3.839,3.565,3.558,3.396,3.253,3.246,3.329,3.5,3.156,3.529,3.29,3.615,3.253
2021-04-07 00:00:00,3.054,3.403,3.216,3.995,3.598,3.612,3.466,3.181,3.154,3.396,3.567,3.054,3.572,3.322,3.791,3.181
2021-04-07 01:00:00,3.037,3.309,3.245,3.886,3.571,3.6,3.426,3.138,3.124,3.295,3.554,3.037,3.466,3.269,3.626,3.138
2021-04-07 02:00:00,3.02,3.229,3.272,3.776,3.538,3.581,3.379,3.096,3.096,3.159,3.537,3.02,3.317,3.185,3.428,3.096
2021-04-07 03:00:00,3.168,3.275,2.959,4.086,3.966,3.973,3.598,3.144,3.233,3.646,3.957,3.168,3.67,3.59,3.95,3.144
2021-04-07 04:00:00,3.107,3.28,3.103,3.973,3.863,3.844,3.532,3.137,3.186,3.48,3.854,3.107,3.532,3.485,3.751,3.137
2021-04-07 05:00:00,3.043,3.285,3.278,3.878,3.737,3.682,3.45,3.13,3.137,3.218,3.711,3.043,3.303,3.275,3.543,3.13
2021-04-07 06:00:00,2.977,3.29,3.481,3.798,3.584,3.485,3.347,3.123,3.089,2.83,3.509,2.977,2.915,2.763,3.344,3.123
2021-04-07 07:00:00,3.047,3.351,3.581,3.797,3.589,3.542,3.37,3.262,3.151,2.863,3.542,3.047,3.114,3.039,3.41,3.262
2021-04-07 08:00:00,3.118,3.414,3.66,3.795,3.593,3.583,3.397,3.396,3.213,2.898,3.57,3.118,3.405,3.673,3.466,3.396
2021-04-07 09:00:00,3.188,3.477,3.724,3.794,3.597,3.614,3.428,3.521,3.275,2.937,3.596,3.188,3.785,4.474,3.514,3.521
2021-04-07 10:00:00,3.294,3.502,3.618,3.832,3.628,3.627,3.558,3.501,3.367,3.243,3.648,3.294,4.077,4.579,3.565,3.501
2021-04-07 11:00:00,3.383,3.525,3.536,3.867,3.654,3.639,3.692,3.484,3.446,3.458,3.696,3.383,4.19,4.599,3.617,3.484
2021-04-07 12:00:00,3.457,3.545,3.471,3.899,3.676,3.65,3.826,3.468,3.513,3.605,3.74,3.457,4.248,4.607,3.67,3.468
2021-04-07 13:00:00,3.399,3.538,3.434,3.917,3.711,3.699,3.828,3.426,3.478,3.602,3.735,3.399,4.287,4.556,3.769,3.426
2021-04-07 14:00:00,3.345,3.532,3.399,3.934,3.744,3.747,3.83,3.388,3.447,3.599,3.73,3.345,4.322,4.513,3.86,3.388
2021-04-07 15:00:00,3.525,3.801,3.556,4.152,4.123,3.971,4.09,3.53,3.571,3.97,3.983,3.525,4.422,4.614,4.3,3.53
2021-04-07 16:00:00,3.453,3.699,3.503,4.083,3.992,3.947,4.0,3.484,3.507,4.022,3.973,3.453,4.479,4.564,4.244,3.484
2021-04-07 17:00:00,3.387,3.6,3.448,4.009,3.851,3.92,3.908,3.439,3.447,4.083,3.961,3.387,4.538,4.507,4.178,3.439
2021-04-07 18:00:00,3.327,3.504,3.39,3.931,3.705,3.889,3.815,3.395,3.39,4.157,3.949,3.327,4.601,4.439,4.101,3.395
2021-04-07 19:00:00,3.232,3.444,3.362,3.893,3.672,3.802,3.674,3.314,3.328,4.071,3.894,3.232,4.611,4.357,3.939,3.314
2021-04-07 20:00:00,3.123,3.376,3.33,3.84,3.627,3.677,3.535,3.226,3.252,3.924,3.816,3.123,4.63,4.213,3.717,3.226
2021-04-07 21:00:00,3.0,3.296,3.292,3.759,3.562,3.493,3.402,3.132,3.157,3.644,3.696,3.0,4.667,3.916,3.433,3.132
2021-04-07 22:00:00,3.0,3.208,3.257,3.674,3.544,3.402,3.376,3.118,3.167,3.225,3.645,3.0,4.42,3.654,3.297,3.118
2021-04-07 23:00:00,2.999,3.126,3.224,3.579,3.525,3.294,3.349,3.105,3.176,2.736,3.585,2.999,3.2,3.164,3.153,3.105
2021-04-08 00:00:00,2.998,3.051,3.193,3.473,3.506,3.167,3.322,3.091,3.185,2.357,3.515,2.998,2.226,2.529,3.006,3.091
2021-04-08 01:00:00,3.001,3.08,3.241,3.449,3.45,3.062,3.322,3.105,3.164,2.353,3.454,3.001,2.076,2.298,2.891,3.105
2021-04-08 02:00:00,3.004,3.11,3.3,3.423,3.393,2.975,3.323,3.12,3.141,2.349,3.39,3.004,1.937,2.095,2.778,3.12
2021-04-08 03:00:00,2.708,2.981,3.04,3.089,2.633,2.312,2.989,2.926,2.814,1.634,2.227,2.708,1.47,1.529,1.962,2.926
2021-04-08 04:00:00,2.856,3.1,3.282,3.29,3.005,2.617,3.091,3.037,2.953,1.818,2.367,2.856,1.654,1.592,2.254,3.037
2021-04-08 05:00:00,3.016,3.249,3.732,3.489,3.32,2.983,3.191,3.164,3.119,1.996,2.453,3.016,1.883,1.692,2.679,3.164
2021-04-08 06:00:00,3.181,3.431,4.357,3.673,3.546,3.328,3.288,3.306,3.311,2.157,2.511,3.181,2.145,1.87,3.134,3.306
2021-04-08 07:00:00,3.292,3.803,4.52,3.833,3.63,3.342,3.387,3.444,3.488,2.224,2.819,3.292,2.312,2.147,3.346,3.444
2021-04-08 08:00:00,3.431,4.168,4.714,3.965,3.701,3.353,3.504,3.644,3.636,2.287,3.082,3.431,2.525,2.535,3.56,3.644
2021-04-08 09:00:00,3.599,4.451,4.931,4.074,3.762,3.362,3.639,3.929,3.756,2.344,3.283,3.599,2.781,2.954,3.757,3.929
2021-04-08 10:00:00,3.924,4.544,5.144,4.269,4.043,3.4,3.817,4.349,3.841,2.784,3.597,3.924,3.78,3.874,4.326,4.349
2021-04-08 11:00:00,4.29,4.625,5.283,4.412,4.327,3.45,3.953,4.786,3.92,3.18,3.798,4.29,4.117,4.14,4.755,4.786
2021-04-08 12:00:00,4.612,4.697,5.378,4.516,4.576,3.516,4.058,5.113,3.992,3.454,3.928,4.612,4.248,4.247,5.002,5.113
2021-04-08 13:00:00,4.875,4.703,5.447,4.687,4.69,4.957,4.215,5.238,4.22,3.679,4.2,4.875,4.339,4.25,5.555,5.238
2021-04-08 14:00:00,5.07,4.709,5.496,5.675,4.771,6.041,4.377,5.317,4.451,3.873,4.534,5.07,4.42,4.253,6.01,5.317
2021-04-08 15:00:00,4.569,4.522,5.494,1.434,4.027,0.056,3.971,4.943,4.257,3.802,4.332,4.569,4.059,3.855,6.208,4.943
2021-04-08 16:00:00,4.863,5.177,5.528,1.161,4.191,0.087,4.372,5.058,4.571,4.331,4.545,4.863,4.422,4.063,0.002,5.058
2021-04-08 17:00:00,5.091,6.21,5.555,0.907,4.596,0.114,5.012,5.14,4.976,5.136,4.935,5.091,4.926,4.299,0.069,5.14
2021-04-08 18:00:00,5.258,0.343,5.577,0.697,5.529,0.136,5.547,5.2,5.367,5.616,5.525,5.258,5.379,4.54,0.126,5.2
2021-04-08 19:00:00,5.543,0.353,5.846,0.658,6.065,0.105,5.501,5.616,5.516,5.567,5.609,5.543,5.337,4.77,0.064,5.616
2021-04-08 20:00:00,5.842,0.363,6.13,0.62,0.158,0.077,5.448,5.99,5.665,5.517,5.678,5.842,5.284,5.049,0.001,5.99
2021-04-08 21:00:00,6.107,0.373,0.102,0.583,0.377,0.052,5.386,6.256,5.81,5.466,5.736,6.107,5.216,5.342,6.221,6.256
2021-04-08 22:00:00,6.18,0.327,0.113,0.505,0.336,0.053,5.433,0.033,5.961,5.404,5.836,6.18,5.182,5.295,0.004,0.033
2021-04-08 23:00:00,6.253,0.281,0.124,0.42,0.301,0.054,5.483,0.092,6.11,5.345,5.94,6.253,5.148,5.229,0.065,0.092
2021-04-09 00:00:00,0.041,0.234,0.135,0.326,0.272,0.054,5.533,0.151,6.25,5.289,6.044,0.041,5.115,5.131,0.121,0.151
2021-04-09 01:00:00,0.105,0.316,0.203,0.432,0.326,0.061,5.669,0.2,0.029,5.344,6.153,0.105,5.241,5.326,0.164,0.2
2021-04-09 02:00:00,0.163,0.401,0.271,0.529,0.372,0.068,5.803,0.248,0.088,5.402,6.247,0.163,5.398,5.572,0.204,0.248
2021-04-09 03:00:00,0.253,0.557,0.381,0.72,0.505,0.118,6.059,0.327,0.171,5.444,0.339,0.253,5.43,0.484,0.298,0.327
2021-04-09 04:00:00,0.238,0.535,0.371,0.682,0.48,0.136,6.026,0.304,0.148,5.505,0.238,0.238,5.727,0.334,0.291,0.304
2021-04-09 05:00:00,0.223,0.513,0.361,0.644,0.452,0.153,5.996,0.281,0.126,5.572,0.15,0.223,5.96,0.238,0.283,0.281
2021-04-09 06:00:00,0.207,0.491,0.351,0.604,0.422,0.172,5.969,0.257,0.105,5.646,0.074,0.207,6.131,0.172,0.276,0.257
2021-04-09 07:00:00,0.207,0.457,0.332,0.59,0.446,0.201,6.014,0.25,0.141,5.783,0.088,0.207,6.262,0.116,0.274,0.25
2021-04-09 08:00:00,0.206,0.423,0.313,0.579,0.464,0.225,6.054,0.243,0.17,5.903,0.099,0.206,0.073,0.084,0.273,0.243
2021-04-09 09:00:00,0.206,0.39,0.294,0.569,0.478,0.247,6.089,0.236,0.194,6.007,0.108,0.206,0.144,0.063,0.271,0.236
2021-04-09 10:00:00,0.209,0.365,0.261,0.572,0.461,0.246,6.127,0.209,0.208,6.13,0.09,0.209,0.231,0.054,0.263,0.209
2021-04-09 11:00:00,0.211,0.342,0.229,0.576,0.447,0.245,6.161,0.183,0.222,6.246,0.07,0.211,0.304,0.046,0.255,0.183
2021-04-09 12:00:00,0.214,0.32,0.198,0.579,0.435,0.244,6.192,0.159,0.235,0.069,0.05,0.214,0.366,0.039,0.247,0.159
2021-04-09 13:00:00,0.202,0.307,0.168,0.541,0.389,0.202,6.202,0.155,0.207,0.02,0.081,0.202,0.325,6.272,0.233,0.155
2021-04-09 14:00:00,0.19,0.295,0.139,0.503,0.346,0.165,6.211,0.151,0.181,6.26,0.108,0.19,0.29,6.227,0.219,0.151
2021-04-09 15:00:00,0.075,0.229,0.025,0.351,0.175,6.258,5.904,0.092,0.081,5.89,6.006,0.075,6.219,5.892,6.281,0.092
2021-04-09 16:00:00,0.119,0.275,0.054,0.433,0.209,0.026,5.966,0.126,0.103,6.003,6.097,0.119,6.281,5.967,0.054,0.126
2021-04-09 17:00:00,0.158,0.319,0.083,0.507,0.241,0.074,6.028,0.159,0.124,6.114,6.185,0.158,0.046,6.045,0.107,0.159
2021-04-09 18:00:00,0.193,0.359,0.112,0.573,0.271,0.12,6.09,0.189,0.144,6.22,6.269,0.193,0.084,6.126,0.156,0.189
2021-04-09 19:00:00,0.213,0.419,0.213,0.584,0.287,0.153,6.103,0.258,0.15,6.219,0.037,0.213,0.112,6.156,0.206,0.258
2021-04-09 20:00:00,0.236,0.483,0.315,0.597,0.308,0.191,6.117,0.332,0.158,6.217,0.089,0.236,0.149,6.193,0.265,0.332
2021-04-09 21:00:00,0.261,0.548,0.416,0.611,0.337,0.234,6.132,0.408,0.165,6.215,0.14,0.261,0.198,6.238,0.335,0.408
2021-04-09 22:00:00,0.254,0.524,0.421,0.61,0.358,0.24,6.124,0.38,0.168,6.161,0.174,0.254,0.204,0.015,0.33,0.38
2021-04-09 23:00:00,0.247,0.499,0.426,0.609,0.384,0.247,6.114,0.349,0.171,6.1,0.212,0.247,0.211,0.085,0.325,0.349
2021-04-10 00:00:00,0.238,0.471,0.431,0.607,0.414,0.255,6.097,0.316,0.174,6.031,0.255,0.238,0.221,0.168,0.319,0.316
2021-04-10 01:00:00,0.244,0.491,0.439,0.627,0.426,0.249,6.195,0.314,0.186,5.995,0.26,0.244,0.267,0.344,0.299,0.314
2021-04-10 02:00:00,0.25,0.513,0.448,0.648,0.439,0.24,0.054,0.313,0.2,5.954,0.265,0.25,0.32,0.618,0.275,0.313
2021-04-10 03:00:00,0.488,0.66,0.553,0.848,0.756,0.429,0.68,0.447,0.41,0.015,0.479,0.488,0.569,1.14,0.468,0.447
2021-04-10 04:00:00,0.46,0.656,0.545,0.82,0.725,0.4,0.642,0.423,0.389,6.096,0.439,0.46,0.517,1.245,0.44,0.423
2021-04-10 05:00:00,0.429,0.653,0.537,0.787,0.69,0.364,0.583,0.395,0.364,5.871,0.389,0.429,0.451,1.394,0.404,0.395
2021-04-10 06:00:00,0.395,0.649,0.528,0.747,0.649,0.319,0.479,0.365,0.336,5.641,0.325,0.395,0.363,1.611,0.359,0.365
2021-04-10 07:00:00,0.366,0.63,0.507,0.786,0.64,0.264,0.364,0.345,0.353,5.667,0.36,0.366,0.344,1.478,0.355,0.345
2021-04-10 08:00:00,0.341,0.612,0.485,0.819,0.633,0.22,0.308,0.326,0.367,5.694,0.391,0.341,0.33,1.359,0.353,0.326
2021-04-10 09:00:00,0.319,0.595,0.462,0.846,0.627,0.186,0.274,0.308,0.379,5.722,0.42,0.319,0.318,1.256,0.35,0.308
2021-04-10 10:00:00,0.281,0.529,0.399,0.847,0.598,0.184,0.119,0.245,0.356,5.968,0.329,0.281,0.293,0.883,0.319,0.245
2021-04-10 11:00:00,0.242,0.458,0.335,0.848,0.572,0.183,6.278,0.185,0.333,6.125,0.243,0.242,0.274,0.564,0.293,0.185
2021-04-10 12:00:00,0.204,0.383,0.269,0.848,0.549,0.182,6.18,0.127,0.31,6.229,0.163,0.204,0.259,0.332,0.27,0.127
2021-04-10 13:00:00,0.177,0.3,0.198,0.836,0.52,0.157,6.153,0.099,0.275,0.001,0.112,0.177,0.266,0.142,0.248,0.099
2021-04-10 14:00:00,0.153,0.22,0.128,0.824,0.493,0.134,6.131,0.072,0.242,0.054,0.064,0.153,0.272,6.253,0.226,0.072
2021-04-10 15:00:00,6.261,0.014,6.174,0.556,0.233,0.017,6.008,6.203,0.074,0.087,6.228,6.261,0.221,5.978,0.022,6.203
2021-04-10 16:00:00,0.027,0.066,6.194,0.615,0.286,0.049,6.033,6.229,0.106,0.122,6.246,0.027,0.245,5.985,0.073,6.229
2021-04-10 17:00:00,0.082,0.121,6.216,0.678,0.348,0.085,6.062,6.259,0.142,0.164,6.267,0.082,0.272,5.995,0.131,6.259
2021-04-10 18:00:00,0.146,0.18,6.241,0.746,0.42,0.126,6.095,0.01,0.183,0.212,0.008,0.146,0.3,6.006,0.197,0.01
2021-04-10 19:00:00,0.221,0.401,0.115,0.765,0.44,0.151,6.066,0.193,0.215,0.216,0.031,0.221,0.284,5.988,0.256,0.193
2021-04-10 20:00:00,0.318,0.643,0.298,0.791,0.468,0.187,6.022,0.409,0.259,0.222,0.064,0.318,0.259,5.958,0.346,0.409
2021-04-10 21:00:00,0.446,0.879,0.5,0.827,0.511,0.244,5.946,0.644,0.327,0.235,0.115,0.446,0.221,5.895,0.492,0.644
2021-04-10 22:00:00,0.383,0.844,0.552,0.719,0.45,0.334,6.009,0.557,0.242,0.154,0.244,0.383,0.359,6.275,0.481,0.557
2021-04-10 23:00:00,0.311,0.802,0.608,0.57,0.366,0.463,6.158,0.453,0.143,0.038,0.4,0.311,0.526,0.844,0.465,0.453
2021-04-11 00:00:00,0.229,0.748,0.669,0.364,0.247,0.65,0.481,0.328,0.028,6.145,0.583,0.229,0.718,1.533,0.444,0.328
2021-04-11 01:00:00,0.244,0.784,0.626,0.477,0.173,0.739,1.348,0.325,0.038,6.234,0.697,0.244,0.907,1.748,0.421,0.325
2021-04-11 02:00:00,0.263,0.821,0.583,0.597,0.07,0.827,1.903,0.321,0.05,0.077,0.812,0.263,1.099,1.898,0.394,0.321
2021-04-11 03:00:00,5.782,1.066,0.629,2.306,4.153,1.486,3.036,0.123,5.658,5.693,1.574,5.782,1.405,2.457,3.856,0.123
2021-04-11 04:00:00,6.203,1.004,0.542,1.341,4.299,1.306,2.86,0.187,5.904,5.822,1.278,6.203,1.35,2.31,4.924,0.187
2021-04-11 05:00:00,0.145,0.962,0.475,0.946,4.81,1.193,2.57,0.232,6.07,5.946,1.054,0.145,1.302,2.156,6.026,0.232
2021-04-11 06:00:00,0.273,0.931,0.422,0.79,6.21,1.118,2.125,0.265,6.185,6.06,0.894,0.273,1.259,2.001,6.257,0.265
2021-04-11 07:00:00,0.356,0.929,0.456,1.012,1.041,1.082,1.053,0.304,0.091,6.132,0.804,0.356,1.191,2.009,0.254,0.304
2021-04-11 08:00:00,0.414,0.927,0.486,1.184,1.299,1.013,0.73,0.34,0.242,6.247,0.683,0.414,1.109,2.018,0.42,0.34
2021-04-11 09:00:00,0.457,0.925,0.514,1.314,1.394,0.831,0.61,0.373,0.36,0.172,0.519,0.457,1.009,2.027,0.524,0.373
2021-04-11 10:00:00,0.452,0.843,0.457,1.215,1.337,0.084,0.53,0.363,0.365,0.515,0.332,0.452,0.935,1.516,0.491,0.363
2021-04-11 11:00:00,0.449,0.753,0.4,1.149,1.295,6.181,0.471,0.353,0.369,0.559,0.231,0.449,0.883,1.199,0.466,0.353
2021-04-11 12:00:00,0.446,0.654,0.345,1.103,1.264,6.104,0.427,0.345,0.372,0.576,0.168,0.446,0.844,1.019,0.447,0.345
2021-04-11 13:00:00,0.245,0.36,0.192,1.026,0.937,6.161,0.211,0.105,0.285,0.48,6.244,0.245,0.813,0.777,0.296,0.105
2021-04-11 14:00:00,0.044,6.258,0.036,0.938,0.6,6.193,6.244,6.19,0.193,0.38,6.077,0.044,0.756,0.448,0.168,6.19
2021-04-11 15:00:00,5.901,5.795,5.868,0.813,6.251,6.105,5.606,5.896,6.175,0.089,5.768,5.901,0.219,5.875,6.132,5.896
2021-04-11 16:00:00,5.909,5.898,5.82,0.755,0.128,6.205,5.601,5.884,6.133,0.045,5.939,5.909,1.38,5.834,0.021,5.884
2021-04-11 17:00:00,5.917,5.972,5.774,0.714,0.265,0.018,5.596,5.871,6.097,6.282,6.097,5.917,2.532,5.801,0.178,5.871
2021-04-11 18:00:00,5.924,6.027,5.732,0.683,0.38,0.109,5.59,5.859,6.066,6.236,6.237,5.924,2.729,5.774,0.316,5.859
2021-04-11 19:00:00,6.103,0.063,5.925,0.706,0.384,0.123,5.43,6.053,6.154,0.37,0.075,6.103,2.352,5.829,0.325,6.053
2021-04-11 20:00:00,0.082,0.379,6.134,0.732,0.39,0.14,5.095,0.016,0.009,0.895,0.23,0.082,2.113,5.941,0.337,0.016
2021-04-11 21:00:00,0.437,0.64,0.061,0.761,0.4,0.162,4.41,0.297,0.247,1.309,0.424,0.437,1.963,6.267,0.352,0.297
2021-04-11 22:00:00,0.4,0.637,0.217,0.744,0.419,0.218,3.9,0.285,0.157,1.215,0.446,0.4,1.819,0.84,0.368,0.285
2021-04-11 23:00:00,0.361,0.633,0.373,0.727,0.446,0.293,3.267,0.271,0.06,1.077,0.475,0.361,1.634,1.55,0.389,0.271
2021-04-12 00:00:00,0.317,0.629,0.521,0.711,0.485,0.397,2.851,0.258,6.24,0.864,0.515,0.317,1.409,1.831,0.415,0.258
2021-04-12 01:00:00,0.419,0.705,0.522,0.769,0.694,0.532,2.764,0.29,0.012,0.858,0.578,0.419,1.378,1.869,0.444,0.29
2021-04-12 02:00:00,0.54,0.79,0.523,0.833,1.008,0.714,2.669,0.332,0.071,0.85,0.655,0.54,1.346,1.904,0.483,0.332
2021-04-12 03:00:00,6.119,0.713,0.461,1.022,3.294,0.941,3.446,6.217,5.62,3.588,2.932,6.119,2.156,2.751,4.026,6.217
2021-04-12 04:00:00,0.16,0.699,0.393,0.864,3.626,0.995,3.432,0.045,5.892,3.271,1.287,0.16,1.846,2.534,0.259,0.045
2021-04-12 05:00:00,0.315,0.685,0.331,0.71,4.324,1.026,3.408,0.141,6.075,2.341,0.973,0.315,1.586,2.269,0.421,0.141
2021-04-12 06:00:00,0.403,0.668,0.274,0.567,5.029,1.047,3.361,0.224,6.197,1.501,0.882,0.403,1.391,1.985,0.459,0.224
2021-04-12 07:00:00,0.263,0.712,0.316,0.933,5.99,1.146,0.92,0.184,6.276,1.783,0.918,0.263,1.456,1.948,0.329,0.184
2021-04-12 08:00:00,0.153,0.755,0.355,1.283,1.591,1.451,0.387,0.152,0.074,2.087,0.972,0.153,1.544,1.894,0.198,0.152
2021-04-12 09:00:00,0.066,0.798,0.393,1.553,1.673,2.853,0.353,0.126,0.156,2.363,1.059,0.066,1.668,1.811,0.07,0.126
2021-04-12 10:00:00,6.278,0.467,0.307,1.631,1.535,5.575,0.15,6.278,0.126,2.948,0.137,6.278,1.607,1.154,0.134,6.278
2021-04-12 11:00:00,6.229,0.032,0.216,1.701,1.449,5.701,0.004,6.178,0.106,3.708,5.431,6.229,1.47,0.252,0.165,6.178
2021-04-12 12:00:00,6.194,5.905,0.12,1.764,1.392,5.728,6.181,6.101,0.092,4.129,5.144,6.194,0.974,6.129,0.184,6.101
2021-04-12 13:00:00,6.052,5.704,6.282,1.798,1.369,5.844,6.178,6.012,0.057,4.68,5.307,6.052,5.034,5.902,0.131,6.012
2021-04-12 14:00:00,5.912,5.525,6.157,1.836,1.345,5.924,6.174,5.928,0.02,5.081,5.41,5.912,4.664,5.734,0.08,5.928
2021-04-12 15:00:00,5.682,5.256,5.708,1.733,0.962,6.019,6.185,5.846,6.201,5.47,5.511,5.682,4.995,5.653,0.006,5.846
2021-04-12 16:00:00,5.596,5.068,5.751,2.183,0.695,6.065,6.112,5.811,6.056,5.353,5.493,5.596,4.748,5.617,0.04,5.811
2021-04-12 17:00:00,5.52,4.891,5.794,3.34,0.366,6.112,6.021,5.774,5.923,5.256,5.472,5.52,4.56,5.581,0.082,5.774
2021-04-12 18:00:00,5.452,4.733,5.838,3.939,0.031,6.159,5.909,5.736,5.806,5.177,5.448,5.452,4.423,5.546,0.133,5.736
2021-04-12 19:00:00,5.502,4.757,5.857,4.3,5.926,0.021,5.618,5.777,5.813,5.272,5.513,5.502,4.221,5.621,0.287,5.777
2021-04-12 20:00:00,5.589,4.826,5.881,4.767,5.371,0.253,4.283,5.848,5.822,5.413,5.651,5.589,3.463,6.162,0.523,5.848
2021-04-12 21:00:00,5.773,6.043,5.915,5.181,4.892,0.622,3.468,6.0,5.835,5.63,6.085,5.773,2.247,2.028,0.877,6.0
2021-04-12 22:00:00,6.181,1.449,5.982,5.83,4.815,0.771,3.506,0.055,5.991,6.029,0.661,6.181,1.926,1.963,0.872,0.055
2021-04-12 23:00:00,0.731,1.595,6.081,0.173,4.684,0.939,3.543,1.116,6.216,1.666,1.024,0.731,1.786,1.923,0.864,1.116
2021-04-13 00:00:00,1.366,1.641,6.237,0.501,4.426,1.12,3.58,1.91,0.245,2.031,1.178,1.366,1.71,1.897,0.843,1.91
2021-04-13 01:00:00,1.481,1.612,6.173,0.537,3.972,1.174,3.444,2.058,0.376,1.937,1.217,1.481,1.633,1.886,1.379,2.058
2021-04-13 02:00:00,1.569,1.583,6.064,0.569,2.227,1.231,3.303,2.239,0.512,1.847,1.255,1.569,1.559,1.876,1.64,2.239
2021-04-13 03:00:00,1.233,1.363,0.976,0.655,1.155,1.105,2.262,1.563,0.621,1.132,0.698,1.233,1.216,1.199,1.051,1.563
2021-04-13 04:00:00,1.339,1.431,1.029,0.656,1.3,1.128,2.808,1.754,0.628,1.324,0.871,1.339,1.313,1.375,1.342,1.754
2021-04-13 05:00:00,1.47,1.499,1.095,0.657,1.519,1.158,2.954,1.932,0.638,1.556,1.072,1.47,1.419,1.581,1.672,1.932
2021-04-13 06:00:00,1.627,1.566,1.179,0.658,1.844,1.198,3.019,2.088,0.652,1.81,1.29,1.627,1.532,1.804,1.979,2.088
2021-04-13 07:00:00,1.711,1.624,1.61,0.815,1.599,1.169,2.462,2.047,0.802,1.931,1.367,1.711,1.531,1.766,2.024,2.047
2021-04-13 08:00:00,1.809,1.681,1.944,0.974,1.458,1.04,1.544,1.999,1.023,2.03,1.486,1.809,1.531,1.717,2.069,1.999
2021-04-13 09:00:00,1.925,1.739,2.165,1.13,1.371,4.634,1.062,1.942,1.338,2.11,1.69,1.925,1.53,1.651,2.116,1.942
2021-04-13 10:00:00,2.429,1.963,2.673,1.426,1.271,4.193,0.585,1.99,2.604,2.262,2.604,2.429,1.71,0.696,2.273,1.99
2021-04-13 11:00:00,3.635,2.55,3.065,2.862,1.178,4.114,0.245,4.966,3.195,2.451,4.429,3.635,2.085,5.687,2.442,4.966
2021-04-13 12:00:00,4.165,3.502,3.304,3.619,1.091,4.081,0.036,5.029,3.37,2.673,4.544,4.165,2.794,5.446,2.615,5.029
2021-04-13 13:00:00,4.416,4.2,3.516,4.043,0.744,4.065,6.195,4.597,3.699,2.789,4.662,4.416,4.197,5.279,3.177,4.597
2021-04-13 14:00:00,4.53,4.575,3.669,4.187,5.481,4.043,6.072,4.478,3.931,5.538,4.743,4.53,4.59,5.169,4.057,4.478
2021-04-13 15:00:00,4.127,4.584,3.297,4.133,3.974,3.499,0.44,3.926,3.556,0.692,5.032,4.127,4.799,5.241,4.304,3.926
2021-04-13 16:00:00,3.945,4.433,3.264,4.186,4.341,4.128,0.026,3.675,3.524,5.996,4.735,3.945,4.877,5.073,4.568,3.675
2021-04-13 17:00:00,3.661,4.181,3.227,4.257,4.411,4.349,5.746,3.33,3.473,5.613,4.566,3.661,4.915,4.962,4.715,3.33
2021-04-13 18:00:00,3.256,3.768,3.184,4.36,4.44,4.45,5.291,2.941,3.383,5.463,4.463,3.256,4.936,4.884,4.804,2.941
2021-04-13 19:00:00,3.2,3.76,3.212,4.481,4.364,4.466,4.741,3.123,3.349,5.44,4.514,3.2,4.883,4.89,4.824,3.123
2021-04-13 20:00:00,3.164,3.754,3.238,4.68,4.256,4.54,3.761,3.248,3.319,5.401,4.589,3.164,4.796,4.915,4.917,3.248
2021-04-13 21:00:00,3.14,3.75,3.261,5.022,4.096,1.138,3.265,3.336,3.293,5.32,4.707,3.14,4.637,1.658,1.462,3.336
