Tarih,İzmir,Aliağa,Çeşme,Bergama,Manisa,Akhisar,Salihli,Çiğli,Menderes,Alaşehir,Demirci,Güzelyalı,Kula,Ödemiş,Soma,Urla
2021-05-31 22:00:00,0.187,0.067,0.12,0.08,0.04,0.027,0.627,0.147,0.08,0.04,0.04,0.187,0.36,0.107,0.0,0.147
2021-05-31 23:00:00,0.253,0.133,0.12,0.16,0.08,0.053,0.493,0.173,0.08,0.08,0.08,0.253,0.28,0.213,0.0,0.173
2021-06-01 00:00:00,0.32,0.2,0.12,0.24,0.12,0.08,0.36,0.2,0.08,0.12,0.12,0.32,0.2,0.32,0.0,0.2
2021-06-01 01:00:00,0.32,0.347,0.24,0.347,0.16,0.2,0.387,0.32,0.16,0.107,0.2,0.32,0.253,0.36,0.12,0.32
2021-06-01 02:00:00,0.32,0.493,0.36,0.453,0.2,0.32,0.413,0.44,0.24,0.093,0.28,0.32,0.307,0.4,0.24,0.44
2021-06-01 03:00:00,0.68,0.68,0.92,0.2,0.64,0.76,0.44,0.92,0.92,0.12,0.44,0.68,0.48,0.44,0.64,0.92
2021-06-01 04:00:00,0.76,0.76,0.8,0.44,0.693,0.773,0.56,0.92,0.88,0.187,0.4,0.76,0.48,0.44,0.733,0.92
2021-06-01 05:00:00,0.84,0.84,0.68,0.68,0.747,0.787,0.68,0.92,0.84,0.253,0.36,0.84,0.48,0.44,0.827,0.92
2021-06-01 06:00:00,0.92,0.92,0.56,0.92,0.8,0.8,0.8,0.92,0.8,0.32,0.32,0.92,0.48,0.44,0.92,0.92
2021-06-01 07:00:00,0.907,0.84,0.493,0.92,0.827,0.84,0.84,0.84,0.72,0.52,0.52,0.907,0.627,0.6,0.92,0.84
2021-06-01 08:00:00,0.893,0.76,0.427,0.92,0.853,0.88,0.88,0.76,0.64,0.72,0.72,0.893,0.773,0.76,0.92,0.76
2021-06-01 09:00:00,0.88,0.68,0.36,0.92,0.88,0.92,0.92,0.68,0.56,0.92,0.92,0.88,0.92,0.92,0.92,0.68
2021-06-01 10:00:00,0.613,0.52,0.24,0.867,0.8,0.92,0.92,0.453,0.533,0.867,0.92,0.613,0.92,0.8,0.92,0.453
2021-06-01 11:00:00,0.347,0.36,0.12,0.813,0.72,0.92,0.92,0.227,0.507,0.813,0.92,0.347,0.92,0.68,0.92,0.227
2021-06-01 12:00:00,0.08,0.2,0.0,0.76,0.64,0.92,0.92,0.0,0.48,0.76,0.92,0.08,0.92,0.56,0.92,0.0
2021-06-01 13:00:00,0.053,0.133,0.0,0.653,0.533,0.84,0.92,0.0,0.32,0.587,0.84,0.053,0.827,0.453,0.92,0.0
2021-06-01 14:00:00,0.027,0.067,0.0,0.547,0.427,0.76,0.92,0.0,0.16,0.413,0.76,0.027,0.733,0.347,0.92,0.0
2021-06-01 15:00:00,0.0,0.0,0.0,0.12,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2021-06-01 16:00:00,0.0,0.0,0.0,0.107,0.0,0.053,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2021-06-01 17:00:00,0.0,0.0,0.0,0.093,0.0,0.027,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2021-06-01 18:00:00,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2021-06-01 19:00:00,0.0,0.187,0.0,0.12,0.0,0.027,0.053,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.12,0.0
2021-06-01 20:00:00,0.0,0.373,0.0,0.16,0.0,0.053,0.027,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.16,0.0
2021-06-01 21:00:00,0.0,0.56,0.0,0.2,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.2,0.0
2021-06-01 22:00:00,0.227,0.56,0.147,0.32,0.307,0.24,0.147,0.227,0.0,0.067,0.347,0.227,0.267,0.067,0.44,0.227
2021-06-01 23:00:00,0.453,0.56,0.293,0.44,0.613,0.4,0.293,0.453,0.0,0.133,0.613,0.453,0.533,0.133,0.68,0.453
2021-06-02 00:00:00,0.68,0.56,0.44,0.56,0.92,0.56,0.44,0.68,0.0,0.2,0.88,0.68,0.8,0.2,0.92,0.68
2021-06-02 01:00:00,0.453,0.373,0.293,0.373,0.613,0.373,0.293,0.453,0.0,0.133,0.84,0.453,0.533,0.133,0.867,0.453
2021-06-02 02:00:00,0.227,0.187,0.147,0.187,0.307,0.187,0.147,0.227,0.0,0.067,0.8,0.227,0.267,0.067,0.813,0.227
2021-06-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2021-06-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.0,0.0,0.0,0.053,0.0
2021-06-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507,0.0,0.0,0.0,0.027,0.0
2021-06-02 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0
2021-06-02 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.547,0.0,0.0,0.0,0.187,0.0
2021-06-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.373,0.0
2021-06-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.56,0.0
2021-06-02 10:00:00,0.04,0.0,0.0,0.027,0.107,0.0,0.0,0.0,0.0,0.0,0.293,0.04,0.027,0.0,0.373,0.0
2021-06-02 11:00:00,0.08,0.0,0.0,0.053,0.213,0.0,0.0,0.0,0.0,0.0,0.467,0.08,0.053,0.0,0.187,0.0
2021-06-02 12:00:00,0.12,0.0,0.0,0.08,0.32,0.0,0.0,0.0,0.0,0.0,0.64,0.12,0.08,0.0,0.0,0.0
2021-06-02 13:00:00,0.147,0.0,0.0,0.173,0.373,0.0,0.0,0.0,0.0,0.0,0.453,0.147,0.133,0.0,0.0,0.0
2021-06-02 14:00:00,0.173,0.0,0.0,0.267,0.427,0.0,0.0,0.0,0.0,0.0,0.267,0.173,0.187,0.0,0.0,0.0
2021-06-02 15:00:00,0.2,0.0,0.12,0.12,0.24,0.0,0.0,0.0,0.12,0.0,0.0,0.2,0.0,0.0,0.0,0.0
2021-06-02 16:00:00,0.213,0.027,0.2,0.187,0.28,0.067,0.067,0.107,0.16,0.0,0.0,0.213,0.0,0.04,0.08,0.107
2021-06-02 17:00:00,0.227,0.053,0.28,0.253,0.32,0.133,0.133,0.213,0.2,0.0,0.0,0.227,0.0,0.08,0.16,0.213
2021-06-02 18:00:00,0.24,0.08,0.36,0.32,0.36,0.2,0.2,0.32,0.24,0.0,0.0,0.24,0.0,0.12,0.24,0.32
2021-06-02 19:00:00,0.16,0.053,0.24,0.32,0.32,0.173,0.16,0.213,0.187,0.0,0.0,0.16,0.0,0.12,0.16,0.213
2021-06-02 20:00:00,0.08,0.027,0.12,0.32,0.28,0.147,0.12,0.107,0.133,0.0,0.0,0.08,0.0,0.12,0.08,0.107
2021-06-02 21:00:00,0.0,0.0,0.0,0.32,0.24,0.12,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.12,0.0,0.0
2021-06-02 22:00:00,0.0,0.0,0.0,0.213,0.16,0.08,0.053,0.0,0.053,0.0,0.0,0.0,0.0,0.08,0.0,0.0
2021-06-02 23:00:00,0.0,0.0,0.0,0.107,0.08,0.04,0.027,0.0,0.027,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2021-06-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 10:00:00,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 11:00:00,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 12:00:00,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 13:00:00,0.0,0.0,0.0,0.133,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.0
2021-06-03 14:00:00,0.0,0.0,0.0,0.187,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,0.0
2021-06-03 15:00:00,0.48,0.0,0.0,0.56,0.88,0.76,0.0,0.0,0.08,0.0,0.0,0.48,0.36,0.0,0.92,0.0
2021-06-03 16:00:00,0.32,0.0,0.0,0.48,0.627,0.613,0.0,0.0,0.053,0.0,0.0,0.32,0.24,0.0,0.64,0.0
2021-06-03 17:00:00,0.16,0.0,0.0,0.4,0.373,0.467,0.0,0.0,0.027,0.0,0.0,0.16,0.12,0.0,0.36,0.0
2021-06-03 18:00:00,0.0,0.0,0.0,0.32,0.12,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2021-06-03 19:00:00,0.0,0.0,0.0,0.333,0.147,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.0
2021-06-03 20:00:00,0.0,0.0,0.0,0.347,0.173,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0
2021-06-03 21:00:00,0.0,0.0,0.0,0.36,0.2,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 22:00:00,0.0,0.0,0.0,0.24,0.133,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-03 23:00:00,0.0,0.0,0.0,0.12,0.067,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 03:00:00,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 04:00:00,0.067,0.04,0.08,0.0,0.04,0.0,0.027,0.04,0.067,0.0,0.0,0.067,0.0,0.027,0.0,0.04
2021-06-04 05:00:00,0.133,0.08,0.04,0.0,0.08,0.0,0.053,0.08,0.133,0.0,0.0,0.133,0.0,0.053,0.0,0.08
2021-06-04 06:00:00,0.2,0.12,0.0,0.0,0.12,0.0,0.08,0.12,0.2,0.0,0.0,0.2,0.0,0.08,0.0,0.12
2021-06-04 07:00:00,0.133,0.12,0.0,0.0,0.08,0.0,0.08,0.08,0.133,0.0,0.0,0.133,0.0,0.093,0.0,0.08
2021-06-04 08:00:00,0.067,0.12,0.0,0.0,0.04,0.0,0.08,0.04,0.067,0.0,0.0,0.067,0.0,0.107,0.0,0.04
2021-06-04 09:00:00,0.0,0.12,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0
2021-06-04 10:00:00,0.0,0.08,0.0,0.0,0.0,0.0,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0
2021-06-04 11:00:00,0.0,0.04,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0
2021-06-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0
2021-06-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0
2021-06-04 15:00:00,0.0,0.92,0.12,0.48,0.24,0.2,0.08,0.2,0.0,0.12,0.0,0.0,0.88,0.0,0.0,0.2
2021-06-04 16:00:00,0.0,0.613,0.08,0.32,0.16,0.133,0.053,0.133,0.0,0.08,0.0,0.0,0.587,0.0,0.0,0.133
2021-06-04 17:00:00,0.0,0.307,0.04,0.16,0.08,0.067,0.027,0.067,0.0,0.04,0.0,0.0,0.293,0.0,0.0,0.067
2021-06-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 15:00:00,0.12,0.2,0.0,0.12,0.0,0.0,0.0,0.2,0.0,0.0,0.08,0.12,0.0,0.0,0.0,0.2
2021-06-05 16:00:00,0.08,0.133,0.0,0.08,0.0,0.0,0.0,0.133,0.0,0.0,0.053,0.08,0.0,0.0,0.0,0.133
2021-06-05 17:00:00,0.04,0.067,0.0,0.04,0.0,0.0,0.0,0.067,0.0,0.0,0.027,0.04,0.0,0.0,0.0,0.067
2021-06-05 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 22:00:00,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-06 23:00:00,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 00:00:00,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 01:00:00,0.08,0.12,0.0,0.16,0.08,0.067,0.067,0.067,0.04,0.0,0.027,0.08,0.027,0.04,0.027,0.067
2021-06-07 02:00:00,0.16,0.24,0.0,0.2,0.16,0.133,0.133,0.133,0.08,0.0,0.053,0.16,0.053,0.08,0.053,0.133
2021-06-07 03:00:00,0.12,0.12,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.08,0.0,0.0
2021-06-07 04:00:00,0.08,0.147,0.0,0.067,0.053,0.027,0.0,0.0,0.0,0.0,0.067,0.08,0.04,0.053,0.04,0.0
2021-06-07 05:00:00,0.04,0.173,0.0,0.133,0.027,0.053,0.0,0.0,0.0,0.0,0.133,0.04,0.08,0.027,0.08,0.0
2021-06-07 06:00:00,0.0,0.2,0.0,0.2,0.0,0.08,0.0,0.0,0.0,0.0,0.2,0.0,0.12,0.0,0.12,0.0
2021-06-07 07:00:00,0.027,0.133,0.0,0.133,0.027,0.053,0.04,0.0,0.0,0.0,0.16,0.027,0.16,0.0,0.08,0.0
2021-06-07 08:00:00,0.053,0.067,0.0,0.067,0.053,0.027,0.08,0.0,0.0,0.0,0.12,0.053,0.2,0.0,0.04,0.0
2021-06-07 09:00:00,0.08,0.0,0.0,0.0,0.08,0.0,0.12,0.0,0.0,0.0,0.08,0.08,0.24,0.0,0.0,0.0
2021-06-07 10:00:00,0.053,0.0,0.0,0.0,0.053,0.0,0.08,0.0,0.0,0.0,0.053,0.053,0.16,0.0,0.0,0.0
2021-06-07 11:00:00,0.027,0.0,0.0,0.0,0.027,0.0,0.04,0.0,0.0,0.0,0.027,0.027,0.08,0.0,0.0,0.0
2021-06-07 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-07 13:00:00,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
2021-06-07 14:00:00,0.0,0.0,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0
2021-06-07 15:00:00,0.0,0.12,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08
2021-06-07 16:00:00,0.0,0.08,0.053,0.12,0.027,0.027,0.0,0.053,0.0,0.0,0.027,0.0,0.0,0.0,0.08,0.053
2021-06-07 17:00:00,0.0,0.04,0.027,0.16,0.053,0.053,0.0,0.027,0.0,0.0,0.053,0.0,0.0,0.0,0.16,0.027
2021-06-07 18:00:00,0.0,0.0,0.0,0.2,0.08,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.24,0.0
2021-06-07 19:00:00,0.0,0.0,0.0,0.133,0.053,0.16,0.0,0.0,0.0,0.0,0.093,0.0,0.0,0.0,0.227,0.0
2021-06-07 20:00:00,0.0,0.0,0.0,0.067,0.027,0.24,0.0,0.0,0.0,0.0,0.107,0.0,0.0,0.0,0.213,0.0
2021-06-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.2,0.0
2021-06-07 22:00:00,0.107,0.16,0.04,0.147,0.067,0.293,0.067,0.12,0.067,0.0,0.08,0.107,0.027,0.04,0.28,0.12
2021-06-07 23:00:00,0.213,0.32,0.08,0.293,0.133,0.267,0.133,0.24,0.133,0.0,0.04,0.213,0.053,0.08,0.36,0.24
2021-06-08 00:00:00,0.32,0.48,0.12,0.44,0.2,0.24,0.2,0.36,0.2,0.0,0.0,0.32,0.08,0.12,0.44,0.36
2021-06-08 01:00:00,0.4,0.627,0.08,0.6,0.427,0.427,0.347,0.28,0.2,0.04,0.0,0.4,0.2,0.12,0.547,0.28
2021-06-08 02:00:00,0.48,0.773,0.04,0.76,0.653,0.613,0.493,0.2,0.2,0.08,0.0,0.48,0.32,0.12,0.653,0.2
2021-06-08 03:00:00,0.92,0.36,0.0,0.44,0.88,0.92,0.92,0.64,0.92,0.88,0.92,0.92,0.92,0.8,0.88,0.64
2021-06-08 04:00:00,0.653,0.347,0.0,0.373,0.653,0.613,0.693,0.427,0.613,0.747,0.76,0.653,0.733,0.693,0.627,0.427
2021-06-08 05:00:00,0.387,0.333,0.0,0.307,0.427,0.307,0.467,0.213,0.307,0.613,0.6,0.387,0.547,0.587,0.373,0.213
2021-06-08 06:00:00,0.12,0.32,0.0,0.24,0.2,0.0,0.24,0.0,0.0,0.48,0.44,0.12,0.36,0.48,0.12,0.0
2021-06-08 07:00:00,0.147,0.213,0.067,0.16,0.133,0.0,0.16,0.08,0.08,0.32,0.293,0.147,0.24,0.32,0.08,0.08
2021-06-08 08:00:00,0.173,0.107,0.133,0.08,0.067,0.0,0.08,0.16,0.16,0.16,0.147,0.173,0.12,0.16,0.04,0.16
2021-06-08 09:00:00,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.0,0.2,0.0,0.0,0.0,0.24
